season,week,Away Team,Home Team,Gel,Hector,Emilio,Sonny
2020,4,BUF,LV,BUF,BUF,LV,BUF
2020,4,NE,KC,KC,KC,KC,KC
2020,4,PHI,SF,SF,SF,SF,SF
2020,4,ATL,GB,GB,GB,GB,GB
2020,5,TB,CHI,CHI,TB,TB,TB
2020,5,ARI,NYJ,ARI,ARI,ARI,ARI
2020,5,BUF,TEN,BUF,TEN,TEN,BUF
2020,5,CAR,ATL,ATL,ATL,ATL,CAR
2020,5,CIN,BAL,BAL,BAL,BAL,BAL
2020,5,DEN,NE,NE,NE,NE,NE
2020,5,JAX,HOU,JAX,HOU,HOU,HOU
2020,5,LV,KC,KC,KC,KC,KC
2020,5,LA,WAS,LA,LA,WAS,LA
2020,5,PHI,PIT,PIT,PIT,PHI,PIT
2020,5,MIA,SF,SF,SF,SF,SF
2020,5,IND,CLE,CLE,CLE,CLE,CLE
2020,5,NYG,DAL,DAL,DAL,DAL,DAL
2020,5,MIN,SEA,SEA,SEA,MIN,SEA
2020,5,LAC,NO,NO,NO,NO,NO
2020,6,KC,BUF,BUF,KC,KC,KC
2020,6,ATL,MIN,MIN,MIN,MIN,MIN
2020,6,BAL,PHI,BAL,BAL,PHI,BAL
2020,6,CHI,CAR,CAR,CAR,CAR,CAR
2020,6,CIN,IND,IND,IND,CIN,IND
2020,6,CLE,PIT,PIT,PIT,CLE,PIT
2020,6,DET,JAX,JAX,JAX,JAX,JAX
2020,6,HOU,TEN,TEN,TEN,HOU,TEN
2020,6,WAS,NYG,WAS,WAS,NYG,WAS
2020,6,MIA,DEN,MIA,MIA,DEN,MIA
2020,6,NYJ,LAC,LAC,LAC,LAC,LAC
2020,6,GB,TB,GB,TB,GB,GB
2020,6,LA,SF,LA,SF,LA,LA
2020,6,ARI,DAL,ARI,DAL,DAL,ARI
2020,7,NYG,PHI,PHI,PHI,PHI,PHI
2020,7,BUF,NYJ,BUF,BUF,BUF,BUF
2020,7,CAR,NO,NO,NO,NO,NO
2020,7,CLE,CIN,CLE,CLE,CLE,CLE
2020,7,DAL,WAS,WAS,WAS,DAL,DAL
2020,7,DET,ATL,DET,ATL,ATL,ATL
2020,7,GB,HOU,GB,GB,GB,GB
2020,7,LAC,MIA,MIA,MIA,MIA,MIA
2020,7,PIT,BAL,BAL,BAL,BAL,BAL
2020,7,SEA,ARI,ARI,SEA,SEA,SEA
2020,7,KC,DEN,KC,KC,KC,KC
2020,7,SF,NE,SF,NE,SF,SF
2020,7,TB,LV,TB,LV,TB,LV
2020,7,CHI,LA,LA,LA,LA,LA
2020,8,ATL,CAR,CAR,CAR,CAR,CAR
2020,8,IND,DET,DET,DET,DET,IND
2020,8,LV,CLE,LV,LV,LV,CLE
2020,8,LA,MIA,LA,LA,LA,LA
2020,8,MIN,GB,GB,GB,GB,GB
2020,8,NE,BUF,BUF,BUF,NE,BUF
2020,8,NYJ,KC,KC,KC,KC,KC
2020,8,TEN,CIN,CIN,TEN,CIN,TEN
2020,8,JAX,LAC,LAC,LAC,LAC,LAC
2020,8,NO,CHI,CHI,NO,NO,NO
2020,8,SF,SEA,SEA,SEA,SF,SEA
2020,8,DAL,PHI,PHI,PHI,DAL,PHI
2020,8,TB,NYG,TB,TB,TB,TB
2020,9,GB,SF,GB,GB,GB,GB
2020,9,BAL,IND,BAL,BAL,BAL,BAL
2020,9,CAR,KC,KC,KC,KC,KC
2020,9,CHI,TEN,TEN,TEN,TEN,TEN
2020,9,DEN,ATL,ATL,ATL,DEN,DEN
2020,9,DET,MIN,MIN,MIN,MIN,MIN
2020,9,HOU,JAX,HOU,HOU,HOU,JAX
2020,9,NYG,WAS,WAS,WAS,NYG,WAS
2020,9,SEA,BUF,BUF,SEA,SEA,BUF
2020,9,LV,LAC,LAC,LV,LV,LV
2020,9,MIA,ARI,ARI,ARI,ARI,ARI
2020,9,PIT,DAL,PIT,PIT,DAL,PIT
2020,9,NO,TB,TB,TB,NO,NO
2020,9,NE,NYJ,NE,NE,NE,NE
2020,10,IND,TEN,TEN,TEN,TEN,TEN
2020,10,CIN,PIT,PIT,PIT,PIT,PIT
2020,10,HOU,CLE,CLE,HOU,CLE,CLE
2020,10,JAX,GB,GB,GB,GB,GB
2020,10,PHI,NYG,PHI,NYG,NYG,PHI
2020,10,TB,CAR,TB,TB,TB,TB
2020,10,WAS,DET,DET,DET,DET,DET
2020,10,BUF,ARI,BUF,BUF,BUF,BUF
2020,10,DEN,LV,LV,LV,DEN,LV
2020,10,NYJ,MIA,MIA,MIA,MIA,MIA
2020,10,SF,NO,NO,NO,SF,NO
2020,10,SEA,LA,LA,LA,LA,SEA
2020,10,BAL,NE,BAL,BAL,NE,BAL
2020,10,MIN,CHI,CHI,MIN,MIN,MIN
2020,11,ARI,SEA,ARI,SEA,SEA,ARI
2020,11,ATL,NO,NO,NO,NO,NO
2020,11,CIN,WAS,WAS,WAS,CIN,WAS
2020,11,DET,CAR,DET,CAR,DET,DET
2020,11,GB,IND,IND,IND,GB,GB
2020,11,NE,HOU,HOU,HOU,NE,NE
2020,11,PHI,CLE,CLE,CLE,CLE,CLE
2020,11,PIT,JAX,PIT,PIT,PIT,PIT
2020,11,TEN,BAL,BAL,BAL,BAL,BAL
2020,11,LAC,DEN,LAC,LAC,LAC,DEN
2020,11,DAL,MIN,MIN,MIN,MIN,MIN
2020,11,KC,LV,KC,KC,KC,KC
2020,11,LA,TB,TB,TB,LA,LA
2020,12,HOU,DET,DET,HOU,DET,HOU
2020,12,WAS,DAL,DAL,DAL,DAL,DAL
2020,12,BAL,PIT,PIT,PIT,BAL,PIT
2020,12,ARI,NE,ARI,NE,NE,ARI
2020,12,CAR,MIN,CAR,MIN,MIN,MIN
2020,12,CLE,JAX,CLE,CLE,CLE,CLE
2020,12,LV,ATL,LV,LV,ATL,LV
2020,12,LAC,BUF,BUF,BUF,BUF,BUF
2020,12,MIA,NYJ,MIA,MIA,MIA,MIA
2020,12,NYG,CIN,NYG,NYG,CIN,NYG
2020,12,TEN,IND,IND,IND,IND,IND
2020,12,NO,DEN,NO,NO,DEN,NO
2020,12,SF,LA,LA,LA,LA,LA
2020,12,KC,TB,KC,KC,KC,KC
2020,12,CHI,GB,GB,GB,GB,GB
2020,12,SEA,PHI,SEA,SEA,SEA,SEA
2020,13,DAL,BAL,BAL,BAL,BAL,BAL
2020,13,CIN,MIA,MIA,MIA,MIA,MIA
2020,13,CLE,TEN,TEN,TEN,TEN,TEN
2020,13,DET,CHI,CHI,CHI,CHI,CHI
2020,13,IND,HOU,IND,IND,HOU,IND
2020,13,JAX,MIN,MIN,MIN,MIN,MIN
2020,13,LV,NYJ,LV,LV,LV,LV
2020,13,NO,ATL,NO,NO,NO,NO
2020,13,WAS,PIT,PIT,PIT,PIT,PIT
2020,13,LA,ARI,LA,LA,LA,LA
2020,13,NYG,SEA,SEA,SEA,SEA,SEA
2020,13,NE,LAC,NE,NE,NE,LAC
2020,13,PHI,GB,GB,GB,GB,GB
2020,13,DEN,KC,KC,KC,KC,KC
2020,13,BUF,SF,BUF,BUF,BUF,BUF
2020,14,NE,LA,LA,LA,LA,LA
2020,14,ARI,NYG,ARI,NYG,ARI,ARI
2020,14,DAL,CIN,DAL,DAL,CIN,DAL
2020,14,DEN,CAR,CAR,CAR,CAR,CAR
2020,14,GB,DET,GB,GB,GB,GB
2020,14,HOU,CHI,CHI,HOU,CHI,HOU
2020,14,KC,MIA,KC,KC,KC,KC
2020,14,MIN,TB,TB,TB,MIN,TB
2020,14,TEN,JAX,TEN,TEN,JAX,TEN
2020,14,IND,LV,LV,LV,LV,IND
2020,14,NYJ,SEA,SEA,SEA,SEA,SEA
2020,14,ATL,LAC,LAC,LAC,LAC,LAC
2020,14,NO,PHI,NO,NO,NO,NO
2020,14,WAS,SF,SF,SF,SF,SF
2020,14,PIT,BUF,PIT,PIT,PIT,BUF
2020,14,BAL,CLE,CLE,BAL,CLE,BAL
2020,15,LAC,LV,LV,LV,LV,LV
2020,15,BUF,DEN,BUF,BUF,BUF,BUF
2020,15,CAR,GB,GB,GB,GB,GB
2020,15,CHI,MIN,MIN,MIN,MIN,CHI
2020,15,CLE,NYG,CLE,CLE,CLE,CLE
2020,15,DET,TEN,TEN,TEN,TEN,TEN
2020,15,HOU,IND,IND,IND,HOU,IND
2020,15,JAX,BAL,BAL,BAL,BAL,BAL
2020,15,NE,MIA,MIA,MIA,NE,MIA
2020,15,NYJ,LA,LA,LA,LA,LA
2020,15,SEA,WAS,SEA,WAS,SEA,SEA
2020,15,TB,ATL,TB,TB,TB,TB
2020,15,PHI,ARI,ARI,ARI,ARI,ARI
2020,15,KC,NO,KC,KC,KC,NO
2020,15,SF,DAL,DAL,DAL,SF,SF
2020,15,PIT,CIN,PIT,PIT,PIT,PIT
2020,16,MIN,NO,NO,NO,MIN,NO
2020,16,ATL,KC,KC,KC,KC,KC
2020,16,CAR,WAS,WAS,WAS,CAR,WAS
2020,16,CHI,JAX,CHI,CHI,CHI,CHI
2020,16,CIN,HOU,HOU,HOU,HOU,HOU
2020,16,CLE,NYJ,CLE,NYJ,CLE,CLE
2020,16,DEN,LAC,LAC,LAC,DEN,LAC
2020,16,IND,PIT,PIT,PIT,PIT,IND
2020,16,MIA,LV,MIA,MIA,LV,MIA
2020,16,NYG,BAL,BAL,BAL,BAL,BAL
2020,16,SF,ARI,ARI,ARI,SF,ARI
2020,16,TB,DET,TB,TB,TB,TB
2020,16,LA,SEA,SEA,SEA,LA,SEA
2020,16,PHI,DAL,DAL,DAL,PHI,DAL
2020,16,TEN,GB,GB,GB,GB,GB
2020,16,BUF,NE,BUF,BUF,BUF,BUF
2020,17,ATL,TB,TB,TB,ATL,TB
2020,17,BAL,CIN,BAL,BAL,CIN,BAL
2020,17,DAL,NYG,DAL,DAL,DAL,DAL
2020,17,GB,CHI,CHI,GB,GB,GB
2020,17,JAX,IND,IND,IND,IND,IND
2020,17,LAC,KC,KC,KC,KC,KC
2020,17,MIA,BUF,BUF,BUF,BUF,BUF
2020,17,MIN,DET,MIN,MIN,MIN,MIN
2020,17,NO,CAR,NO,NO,NO,NO
2020,17,NYJ,NE,NE,NE,NE,NYJ
2020,17,PIT,CLE,CLE,PIT,PIT,CLE
2020,17,TEN,HOU,TEN,TEN,TEN,TEN
2020,17,WAS,PHI,WAS,PHI,WAS,WAS
2020,17,ARI,LA,LA,LA,LA,LA
2020,17,LV,DEN,DEN,DEN,DEN,DEN
2020,17,SEA,SF,SEA,SEA,SF,SEA
2020,18,IND,BUF,BUF,BUF,BUF,BUF
2020,18,LA,SEA,SEA,SEA,LA,SEA
2020,18,TB,WAS,TB,TB,WAS,TB
2020,18,BAL,TEN,BAL,BAL,TEN,BAL
2020,18,CHI,NO,NO,NO,NO,NO
2020,18,CLE,PIT,PIT,PIT,PIT,PIT
2020,18,LA,GB,GB,GB,GB,GB
2020,18,BAL,BUF,BAL,BUF,BUF,BAL
2020,18,CLE,KC,KC,KC,KC,KC
2020,18,TB,NO,TB,TB,TB,NO
2020,18,TB,GB,TB,GB,GB,GB
2020,18,BUF,KC,KC,BUF,BUF,KC
2020,18,KC,TB,TB,KC,TB,KC
2021,1,DAL,TB,TB,TB,TB,TB
2021,1,ARI,TEN,TEN,TEN,ARI,TEN
2021,1,JAX,HOU,HOU,JAX,HOU,JAX
2021,1,LAC,WAS,WAS,WAS,WAS,WAS
2021,1,MIN,CIN,CIN,MIN,MIN,MIN
2021,1,NYJ,CAR,CAR,CAR,CAR,CAR
2021,1,PHI,ATL,ATL,ATL,ATL,ATL
2021,1,PIT,BUF,BUF,BUF,PIT,BUF
2021,1,SF,DET,SF,SF,SF,SF
2021,1,SEA,IND,IND,SEA,SEA,SEA
2021,1,CLE,KC,KC,KC,KC,KC
2021,1,DEN,NYG,NYG,NYG,NYG,DEN
2021,1,GB,NO,NO,GB,GB,GB
2021,1,MIA,NE,NE,NE,NE,NE
2021,1,CHI,LA,LA,LA,LA,LA
2021,1,BAL,LV,BAL,BAL,LV,BAL
2021,2,NYG,WAS,WAS,WAS,NYG,WAS
2021,2,BUF,MIA,MIA,BUF,MIA,BUF
2021,2,CIN,CHI,CIN,CIN,CHI,CIN
2021,2,DEN,JAX,DEN,DEN,DEN,DEN
2021,2,HOU,CLE,CLE,CLE,HOU,CLE
2021,2,LV,PIT,PIT,PIT,PIT,PIT
2021,2,LA,IND,LA,IND,LA,LA
2021,2,NE,NYJ,NE,NE,NE,NE
2021,2,NO,CAR,NO,CAR,NO,NO
2021,2,SF,PHI,PHI,SF,SF,SF
2021,2,ATL,TB,TB,TB,ATL,TB
2021,2,MIN,ARI,ARI,ARI,ARI,ARI
2021,2,DAL,LAC,LAC,LAC,DAL,DAL
2021,2,TEN,SEA,SEA,SEA,SEA,SEA
2021,2,DET,GB,GB,GB,GB,GB
2021,2,KC,BAL,KC,KC,KC,KC
2021,3,CAR,HOU,CAR,CAR,HOU,CAR
2021,3,ARI,JAX,ARI,ARI,ARI,ARI
2021,3,ATL,NYG,NYG,NYG,ATL,NYG
2021,3,BAL,DET,BAL,BAL,BAL,BAL
2021,3,CHI,CLE,CLE,CLE,CHI,CLE
2021,3,CIN,PIT,PIT,PIT,PIT,PIT
2021,3,IND,TEN,IND,TEN,TEN,TEN
2021,3,LAC,KC,KC,KC,KC,KC
2021,3,NO,NE,NO,NE,NE,NE
2021,3,WAS,BUF,BUF,BUF,BUF,BUF
2021,3,MIA,LV,LV,LV,LV,LV
2021,3,NYJ,DEN,DEN,DEN,DEN,DEN
2021,3,SEA,MIN,SEA,SEA,SEA,SEA
2021,3,TB,LA,TB,TB,LA,LA
2021,3,GB,SF,GB,SF,GB,SF
2021,3,PHI,DAL,DAL,DAL,PHI,DAL
2021,4,JAX,CIN,CIN,CIN,CIN,CIN
2021,4,CAR,DAL,DAL,DAL,DAL,DAL
2021,4,CLE,MIN,CLE,CLE,MIN,CLE
2021,4,DET,CHI,CHI,CHI,CHI,DET
2021,4,HOU,BUF,BUF,BUF,BUF,BUF
2021,4,IND,MIA,IND,MIA,MIA,MIA
2021,4,KC,PHI,KC,KC,KC,KC
2021,4,NYG,NO,NO,NO,NO,NO
2021,4,TEN,NYJ,TEN,TEN,TEN,TEN
2021,4,WAS,ATL,WAS,WAS,ATL,ATL
2021,4,ARI,LA,LA,LA,LA,LA
2021,4,SEA,SF,SF,SEA,SF,SF
2021,4,BAL,DEN,BAL,BAL,DEN,BAL
2021,4,PIT,GB,GB,GB,GB,GB
2021,4,TB,NE,TB,TB,NE,TB
2021,4,LV,LAC,LV,LAC,LAC,LAC
2021,5,LA,SEA,SEA,SEA,SEA,LA
2021,5,NYJ,ATL,ATL,ATL,ATL,ATL
2021,5,DEN,PIT,DEN,PIT,DEN,PIT
2021,5,DET,MIN,MIN,MIN,MIN,MIN
2021,5,GB,CIN,CIN,GB,GB,CIN
2021,5,MIA,TB,TB,TB,TB,TB
2021,5,NE,HOU,NE,NE,NE,NE
2021,5,NO,WAS,WAS,WAS,NO,NO
2021,5,PHI,CAR,CAR,CAR,PHI,CAR
2021,5,TEN,JAX,TEN,JAX,TEN,TEN
2021,5,CHI,LV,LV,LV,CHI,LV
2021,5,CLE,LAC,LAC,LAC,LAC,LAC
2021,5,NYG,DAL,DAL,DAL,NYG,DAL
2021,5,SF,ARI,ARI,ARI,SF,ARI
2021,5,BUF,KC,KC,BUF,KC,KC
2021,5,IND,BAL,BAL,BAL,BAL,BAL
2021,6,TB,PHI,TB,TB,TB,TB
2021,6,MIA,JAX,JAX,JAX,JAX,MIA
2021,6,CIN,DET,CIN,CIN,DET,CIN
2021,6,GB,CHI,GB,CHI,GB,GB
2021,6,HOU,IND,IND,IND,IND,IND
2021,6,KC,WAS,KC,KC,KC,KC
2021,6,LAC,BAL,BAL,LAC,BAL,BAL
2021,6,LA,NYG,LA,LA,LA,LA
2021,6,MIN,CAR,CAR,CAR,MIN,CAR
2021,6,ARI,CLE,ARI,CLE,ARI,CLE
2021,6,DAL,NE,DAL,DAL,NE,DAL
2021,6,LV,DEN,DEN,DEN,DEN,DEN
2021,6,SEA,PIT,PIT,PIT,SEA,PIT
2021,6,BUF,TEN,BUF,BUF,TEN,BUF
2021,7,DEN,CLE,CLE,CLE,CLE,CLE
2021,7,ATL,MIA,ATL,ATL,ATL,ATL
2021,7,CAR,NYG,CAR,CAR,CAR,CAR
2021,7,CIN,BAL,BAL,BAL,BAL,BAL
2021,7,KC,TEN,KC,TEN,KC,KC
2021,7,NYJ,NE,NE,NE,NE,NE
2021,7,WAS,GB,GB,GB,GB,GB
2021,7,DET,LA,LA,LA,LA,LA
2021,7,PHI,LV,LV,LV,PHI,LV
2021,7,CHI,TB,TB,TB,TB,TB
2021,7,HOU,ARI,ARI,ARI,ARI,ARI
2021,7,IND,SF,SF,SF,SF,SF
2021,7,NO,SEA,SEA,NO,NO,SEA
2021,8,GB,ARI,ARI,ARI,GB,ARI
2021,8,CAR,ATL,CAR,ATL,ATL,ATL
2021,8,CIN,NYJ,CIN,CIN,CIN,CIN
2021,8,LA,HOU,LA,LA,LA,LA
2021,8,MIA,BUF,BUF,BUF,BUF,BUF
2021,8,PHI,DET,DET,DET,PHI,PHI
2021,8,PIT,CLE,CLE,PIT,PIT,CLE
2021,8,SF,CHI,CHI,SF,SF,SF
2021,8,TEN,IND,TEN,TEN,IND,IND
2021,8,JAX,SEA,SEA,SEA,JAX,SEA
2021,8,NE,LAC,LAC,LAC,NE,LAC
2021,8,TB,NO,TB,TB,TB,TB
2021,8,WAS,DEN,DEN,DEN,DEN,DEN
2021,8,DAL,MIN,DAL,DAL,DAL,DAL
2021,8,NYG,KC,KC,KC,KC,KC
2021,9,NYJ,IND,IND,IND,IND,IND
2021,9,ATL,NO,NO,NO,ATL,NO
2021,9,BUF,JAX,BUF,BUF,BUF,BUF
2021,9,CLE,CIN,CIN,CIN,CLE,CIN
2021,9,DEN,DAL,DAL,DAL,DEN,DAL
2021,9,HOU,MIA,HOU,MIA,HOU,MIA
2021,9,LV,NYG,LV,NYG,LV,LV
2021,9,MIN,BAL,BAL,BAL,BAL,BAL
2021,9,NE,CAR,CAR,NE,NE,NE
2021,9,LAC,PHI,LAC,LAC,PHI,LAC
2021,9,ARI,SF,ARI,ARI,SF,ARI
2021,9,GB,KC,KC,KC,GB,KC
2021,9,TEN,LA,LA,LA,LA,LA
2021,9,CHI,PIT,PIT,PIT,PIT,PIT
2021,10,BAL,MIA,BAL,BAL,BAL,BAL
2021,10,ATL,DAL,DAL,DAL,ATL,DAL
2021,10,BUF,NYJ,BUF,BUF,BUF,BUF
2021,10,CLE,NE,NE,NE,NE,NE
2021,10,DET,PIT,PIT,PIT,PIT,PIT
2021,10,JAX,IND,JAX,IND,IND,IND
2021,10,NO,TEN,TEN,TEN,NO,TEN
2021,10,TB,WAS,TB,TB,TB,TB
2021,10,CAR,ARI,ARI,ARI,ARI,ARI
2021,10,MIN,LAC,LAC,LAC,LAC,LAC
2021,10,PHI,DEN,DEN,DEN,PHI,DEN
2021,10,SEA,GB,GB,GB,GB,GB
2021,10,KC,LV,LV,KC,LV,KC
2021,10,LA,SF,LA,LA,SF,LA
2021,11,NE,ATL,NE,NE,ATL,NE
2021,11,BAL,CHI,BAL,BAL,BAL,BAL
2021,11,DET,CLE,CLE,CLE,CLE,CLE
2021,11,GB,MIN,GB,MIN,GB,GB
2021,11,HOU,TEN,TEN,TEN,TEN,TEN
2021,11,IND,BUF,BUF,BUF,BUF,BUF
2021,11,MIA,NYJ,MIA,NYJ,NYJ,MIA
2021,11,NO,PHI,NO,PHI,PHI,PHI
2021,11,SF,JAX,SF,JAX,JAX,SF
2021,11,WAS,CAR,CAR,CAR,CAR,CAR
2021,11,CIN,LV,CIN,CIN,CIN,CIN
2021,11,ARI,SEA,ARI,SEA,SEA,ARI
2021,11,DAL,KC,KC,KC,KC,KC
2021,11,PIT,LAC,LAC,LAC,PIT,LAC
2021,11,NYG,TB,TB,TB,TB,TB
2021,12,CHI,DET,CHI,CHI,DET,DET
2021,12,LV,DAL,DAL,DAL,DAL,DAL
2021,12,BUF,NO,NO,BUF,NO,BUF
2021,12,ATL,JAX,ATL,ATL,ATL,JAX
2021,12,CAR,MIA,CAR,MIA,MIA,MIA
2021,12,NYJ,HOU,HOU,HOU,HOU,HOU
2021,12,PHI,NYG,PHI,PHI,PHI,PHI
2021,12,PIT,CIN,CIN,CIN,PIT,CIN
2021,12,TB,IND,TB,TB,TB,TB
2021,12,TEN,NE,NE,NE,NE,NE
2021,12,LAC,DEN,LAC,LAC,DEN,LAC
2021,12,LA,GB,LA,GB,GB,GB
2021,12,MIN,SF,SF,SF,SF,SF
2021,12,CLE,BAL,BAL,BAL,CLE,BAL
2021,12,SEA,WAS,WAS,SEA,SEA,WAS
2021,13,DAL,NO,DAL,DAL,DAL,DAL
2021,13,ARI,CHI,ARI,ARI,ARI,ARI
2021,13,DEN,KC,KC,KC,KC,KC
2021,13,IND,HOU,HOU,IND,HOU,IND
2021,13,LAC,CIN,LAC,CIN,LAC,LAC
2021,13,MIN,DET,MIN,MIN,MIN,MIN
2021,13,NYG,MIA,MIA,MIA,MIA,MIA
2021,13,PHI,NYJ,PHI,PHI,PHI,PHI
2021,13,TB,ATL,TB,TB,TB,TB
2021,13,WAS,LV,LV,LV,LV,LV
2021,13,BAL,PIT,PIT,PIT,PIT,BAL
2021,13,JAX,LA,LA,LA,LA,LA
2021,13,SF,SEA,SF,SF,SEA,SF
2021,13,NE,BUF,NE,BUF,BUF,BUF
2021,14,PIT,MIN,MIN,MIN,MIN,MIN
2021,14,ATL,CAR,ATL,CAR,ATL,CAR
2021,14,BAL,CLE,BAL,BAL,CLE,BAL
2021,14,DAL,WAS,WAS,DAL,DAL,DAL
2021,14,JAX,TEN,TEN,TEN,TEN,TEN
2021,14,LV,KC,KC,KC,KC,KC
2021,14,NO,NYJ,NO,NO,NO,NYJ
2021,14,SF,CIN,CIN,CIN,CIN,SF
2021,14,SEA,HOU,SEA,SEA,HOU,SEA
2021,14,DET,DEN,DEN,DEN,DEN,DEN
2021,14,NYG,LAC,LAC,LAC,LAC,LAC
2021,14,BUF,TB,TB,TB,TB,TB
2021,14,CHI,GB,GB,GB,GB,GB
2021,14,LA,ARI,ARI,ARI,LA,ARI
2021,15,KC,LAC,LAC,KC,KC,KC
2021,15,ARI,DET,ARI,ARI,ARI,ARI
2021,15,CAR,BUF,BUF,BUF,BUF,BUF
2021,15,DAL,NYG,DAL,DAL,DAL,DAL
2021,15,GB,BAL,BAL,GB,GB,GB
2021,15,HOU,JAX,JAX,JAX,HOU,JAX
2021,15,LV,CLE,CLE,CLE,CLE,CLE
2021,15,NE,IND,NE,NE,NE,NE
2021,15,NYJ,MIA,MIA,MIA,MIA,MIA
2021,15,TEN,PIT,TEN,PIT,PIT,TEN
2021,15,WAS,PHI,PHI,PHI,PHI,PHI
2021,15,ATL,SF,SF,SF,ATL,SF
2021,15,CIN,DEN,DEN,DEN,DEN,CIN
2021,15,SEA,LA,LA,LA,LA,LA
2021,15,NO,TB,TB,TB,TB,TB
2021,15,MIN,CHI,MIN,MIN,MIN,MIN
2021,16,SF,TEN,TEN,TEN,TEN,TEN
2021,16,CLE,GB,GB,GB,GB,GB
2021,16,IND,ARI,ARI,ARI,ARI,ARI
2021,16,BAL,CIN,BAL,CIN,CIN,BAL
2021,16,BUF,NE,NE,NE,BUF,BUF
2021,16,DET,ATL,ATL,ATL,ATL,ATL
2021,16,JAX,NYJ,NYJ,NYJ,JAX,NYJ
2021,16,LAC,HOU,LAC,LAC,LAC,LAC
2021,16,LA,MIN,LA,LA,LA,LA
2021,16,NYG,PHI,PHI,PHI,PHI,PHI
2021,16,TB,CAR,TB,TB,TB,TB
2021,16,CHI,SEA,CHI,SEA,SEA,SEA
2021,16,DEN,LV,LV,LV,DEN,LV
2021,16,PIT,KC,KC,KC,KC,KC
2021,16,WAS,DAL,DAL,DAL,DAL,DAL
2021,16,MIA,NO,NO,NO,NO,NO
2021,17,ARI,DAL,DAL,DAL,ARI,DAL
2021,17,ATL,BUF,BUF,BUF,BUF,BUF
2021,17,CAR,NO,NO,NO,NO,NO
2021,17,JAX,NE,NE,NE,NE,NE
2021,17,KC,CIN,KC,KC,KC,KC
2021,17,LV,IND,IND,IND,IND,IND
2021,17,MIA,TEN,TEN,TEN,TEN,TEN
2021,17,NYG,CHI,CHI,CHI,CHI,CHI
2021,17,PHI,WAS,PHI,PHI,PHI,PHI
2021,17,TB,NYJ,TB,TB,TB,TB
2021,17,DEN,LAC,LAC,LAC,LAC,LAC
2021,17,HOU,SF,SF,SF,SF,SF
2021,17,DET,SEA,SEA,SEA,SEA,SEA
2021,17,LA,BAL,LA,LA,BAL,LA
2021,17,MIN,GB,GB,GB,GB,GB
2021,17,CLE,PIT,CLE,PIT,PIT,CLE
2021,18,CAR,TB,TB,TB,TB,TB
2021,18,CHI,MIN,MIN,MIN,MIN,MIN
2021,18,CIN,CLE,CIN,CIN,CIN,CLE
2021,18,DAL,PHI,DAL,DAL,DAL,DAL
2021,18,GB,DET,GB,GB,GB,GB
2021,18,IND,JAX,IND,IND,IND,IND
2021,18,NE,MIA,NE,NE,NE,NE
2021,18,NO,ATL,ATL,NO,NO,NO
2021,18,NYJ,BUF,BUF,BUF,BUF,BUF
2021,18,PIT,BAL,BAL,PIT,PIT,BAL
2021,18,TEN,HOU,HOU,TEN,TEN,TEN
2021,18,WAS,NYG,WAS,NYG,NYG,WAS
2021,18,KC,DEN,KC,KC,KC,KC
2021,18,LAC,LV,LAC,LAC,LAC,LAC
2021,18,SF,LA,LA,LA,LA,LA
2021,18,SEA,ARI,ARI,ARI,ARI,ARI
2021,19,LV,CIN,CIN,CIN,CIN,CIN
2021,19,NE,BUF,BUF,BUF,NE,BUF
2021,19,PHI,TB,TB,TB,TB,TB
2021,19,SF,DAL,DAL,DAL,DAL,DAL
2021,19,PIT,KC,KC,KC,KC,KC
2021,19,ARI,LA,LA,LA,LA,LA
2021,19,CIN,TEN,CIN,TEN,TEN,TEN
2021,19,SF,GB,SF,GB,GB,GB
2021,19,LA,TB,TB,TB,TB,LA
2021,19,BUF,KC,KC,BUF,BUF,BUF
2021,19,CIN,KC,KC,KC,KC,KC
2021,19,SF,LA,SF,LA,LA,LA
2021,19,LA,CIN,CIN,CIN,CIN,LA
